reporter	best_category	count
LSSS_10	full_length	220
LSSS_10	ambiguous_deletion	117
LSSS_10	spacer_not_cloned	7
LSSS_2	PCR_chimera	63
LSSS_2	full_length	26
LSSS_2	spacer_not_cloned	8
LSSS_2	ambiguous_deletion	5
LSSS_3	ambiguous_deletion	32
LSSS_3	full_length	94
LSSS_3	PCR_chimera	387
LSSS_4	ambiguous_deletion	138
LSSS_4	full_length	75
LSSS_4	PCR_chimera	58
LSSS_4	spacer_not_cloned	35
LSSS_5	full_length	170
LSSS_5	PCR_chimera	43
LSSS_5	ambiguous_deletion	5
LSSS_5	spacer_not_cloned	1
LSSS_6	spacer_not_cloned	4
LSSS_6	PCR_chimera	23
LSSS_6	full_length	81
LSSS_7	spacer_not_cloned	2
LSSS_7	PCR_chimera	82
LSSS_7	full_length	91
LSSS_7	ambiguous_deletion	28
LSSS_8	full_length	40
LSSS_9	spacer_not_cloned	4
LSSS_9	full_length	39
LSSS_9	PCR_chimera	24
LSSp_1	full_length	583
LSSp_1	PCR_chimera	17
LSSp_10	full_length	484
LSSp_10	PCR_chimera	61
LSSp_10	spacer_not_cloned	3
LSSp_2	full_length	250
LSSp_2	PCR_chimera	25
LSSp_2	ambiguous_deletion	2
LSSp_2	spacer_not_cloned	1
LSSp_3	full_length	108
LSSp_3	PCR_chimera	27
LSSp_3	spacer_not_cloned	1
LSSp_4	PCR_chimera	279
LSSp_4	full_length	279
LSSp_4	ambiguous_deletion	19
LSSp_4	spacer_not_cloned	12
LSSp_4	PRE-SPACER_mispriming	1
LSSp_5	PCR_chimera	12
LSSp_5	full_length	48
LSSp_6	spacer_not_cloned	7
LSSp_6	PCR_chimera	128
LSSp_6	full_length	32
LSSp_6	ambiguous_deletion	13
LSSp_7	full_length	40
LSSp_7	PCR_chimera	13
LSSp_7	spacer_not_cloned	9
LSSp_7	ambiguous_deletion	7
LSSp_8	spacer_not_cloned	7
LSSp_8	PCR_chimera	2
LSSp_8	full_length	31
LSSp_9	PCR_chimera	59
LSSp_9	full_length	33
LSSp_9	spacer_not_cloned	8
LSpA_1	spacer_not_cloned	1
LSpA_1	full_length	229
LSpA_1	PCR_chimera	20
LSpA_10	ambiguous_deletion	1
LSpA_10	spacer_not_cloned	8
LSpA_10	full_length	96
LSpA_10	PCR_chimera	21
LSpA_2	full_length	365
LSpA_2	PCR_chimera	174
LSpA_2	ambiguous_deletion	3
LSpA_3	PCR_chimera	368
LSpA_3	full_length	204
LSpA_3	ambiguous_deletion	9
LSpA_3	spacer_not_cloned	7
LSpA_4	ambiguous_deletion	2
LSpA_4	PCR_chimera	26
LSpA_4	full_length	1054
LSpA_4	spacer_not_cloned	9
LSpA_5	full_length	209
LSpA_5	PCR_chimera	81
LSpA_5	spacer_not_cloned	1
LSpA_6	full_length	1073
LSpA_6	PCR_chimera	282
LSpA_6	ambiguous_deletion	59
LSpA_6	spacer_not_cloned	11
LSpA_7	ambiguous_deletion	7
LSpA_7	full_length	171
LSpA_7	PCR_chimera	20
LSpA_7	spacer_not_cloned	11
LSpA_8	full_length	1096
LSpA_8	PCR_chimera	50
LSpA_8	spacer_not_cloned	3
LSpA_9	full_length	773
LSpA_9	ambiguous_deletion	68
LSpA_9	PCR_chimera	34
LSpA_9	spacer_not_cloned	3
LSpB_1	ambiguous_deletion	2
LSpB_1	PCR_chimera	41
LSpB_1	full_length	147
LSpB_1	spacer_not_cloned	12
LSpB_10	full_length	350
LSpB_10	PCR_chimera	129
LSpB_10	ambiguous_deletion	97
LSpB_10	spacer_not_cloned	6
LSpB_2	PRE-SPACER_mispriming	1
LSpB_2	ambiguous_deletion	4
LSpB_2	spacer_not_cloned	13
LSpB_2	full_length	525
LSpB_2	PCR_chimera	20
LSpB_3	PCR_chimera	145
LSpB_3	spacer_not_cloned	17
LSpB_3	full_length	208
LSpB_3	ambiguous_deletion	20
LSpB_4	ambiguous_deletion	4
LSpB_4	full_length	55
LSpB_4	PCR_chimera	14
LSpB_4	spacer_not_cloned	13
LSpB_5	full_length	47
LSpB_5	PCR_chimera	43
LSpB_5	ambiguous_deletion	3
LSpB_6	PCR_chimera	558
LSpB_6	ambiguous_deletion	6
LSpB_6	full_length	71
LSpB_7	PCR_chimera	64
LSpB_7	full_length	48
LSpB_7	spacer_not_cloned	2
LSpB_8	full_length	127
LSpB_8	ambiguous_deletion	22
LSpB_8	PCR_chimera	3
LSpB_9	spacer_not_cloned	3
LSpB_9	PCR_chimera	40
LSpB_9	full_length	1036
LSpB_9	ambiguous_deletion	76
LSpL_1	PCR_chimera	616
LSpL_1	full_length	64
LSpL_1	spacer_not_cloned	7
LSpL_1	ambiguous_deletion	5
LSpL_10	ambiguous_deletion	1
LSpL_10	spacer_not_cloned	1
LSpL_10	full_length	569
LSpL_10	PCR_chimera	89
LSpL_2	full_length	4
LSpL_3	full_length	34
LSpL_3	ambiguous_deletion	16
LSpL_3	PCR_chimera	7
LSpL_3	spacer_not_cloned	5
LSpL_4	full_length	26
LSpL_4	PCR_chimera	6
LSpL_5	ambiguous_deletion	10
LSpL_5	full_length	15
LSpL_5	PCR_chimera	23
LSpL_6	ambiguous_deletion	6
LSpL_6	PCR_chimera	218
LSpL_6	full_length	29
LSpL_7	full_length	98
LSpL_7	PCR_chimera	17
LSpL_7	spacer_not_cloned	4
LSpL_8	PCR_chimera	106
LSpL_8	full_length	45
LSpL_8	ambiguous_deletion	1
LSpL_8	spacer_not_cloned	1
LSpL_9	PCR_chimera	174
LSpL_9	full_length	115
LSpL_9	ambiguous_deletion	35
LSpL_9	spacer_not_cloned	22
LSpS_1	PCR_chimera	679
LSpS_1	full_length	490
LSpS_1	ambiguous_deletion	17
LSpS_10	full_length	8
LSpS_10	PCR_chimera	367
LSpS_10	spacer_not_cloned	26
LSpS_2	PCR_chimera	165
LSpS_2	full_length	42
LSpS_3	PCR_chimera	470
LSpS_3	full_length	10
LSpS_3	ambiguous_deletion	8
LSpS_4	ambiguous_deletion	23
LSpS_4	spacer_not_cloned	2
LSpS_4	full_length	159
LSpS_4	PCR_chimera	26
LSpS_5	full_length	21
LSpS_5	PCR_chimera	10
LSpS_6	PCR_chimera	40
LSpS_6	full_length	34
LSpS_6	spacer_not_cloned	7
LSpS_7	PCR_chimera	53
LSpS_7	full_length	5
LSpS_7	ambiguous_deletion	1
LSpS_8	spacer_not_cloned	6
LSpS_8	PCR_chimera	8
LSpS_8	ambiguous_deletion	37
LSpS_8	full_length	20
LSpS_9	PCR_chimera	155
LSpS_9	spacer_not_cloned	5
LSpS_9	ambiguous_deletion	172
LSpS_9	full_length	90
LSpp_1	ambiguous_deletion	50
LSpp_1	full_length	290
LSpp_1	PCR_chimera	53
LSpp_10	full_length	396
LSpp_10	PCR_chimera	195
LSpp_10	spacer_not_cloned	1
LSpp_2	PCR_chimera	24
LSpp_2	full_length	18
LSpp_3	full_length	90
LSpp_3	spacer_not_cloned	2
LSpp_3	PCR_chimera	155
LSpp_4	full_length	341
LSpp_4	PCR_chimera	61
LSpp_4	ambiguous_deletion	13
LSpp_4	spacer_not_cloned	5
LSpp_5	ambiguous_deletion	9
LSpp_5	spacer_not_cloned	38
LSpp_5	full_length	738
LSpp_5	PCR_chimera	149
LSpp_6	PCR_chimera	27
LSpp_6	ambiguous_deletion	11
LSpp_6	spacer_not_cloned	10
LSpp_6	full_length	301
LSpp_7	PCR_chimera	1851
LSpp_7	full_length	50
LSpp_7	spacer_not_cloned	10
LSpp_7	ambiguous_deletion	1
LSpp_8	full_length	142
LSpp_8	ambiguous_deletion	31
LSpp_8	PCR_chimera	9
LSpp_9	full_length	64
LSpp_9	PCR_chimera	28
LpAA_1	ambiguous_deletion	20
LpAA_1	full_length	494
LpAA_1	PCR_chimera	92
LpAA_10	ambiguous_deletion	2
LpAA_10	PCR_chimera	208
LpAA_10	full_length	92
LpAA_2	PCR_chimera	526
LpAA_2	full_length	186
LpAA_2	ambiguous_deletion	4
LpAA_2	spacer_not_cloned	3
LpAA_3	full_length	562
LpAA_3	PCR_chimera	107
LpAA_3	spacer_not_cloned	40
LpAA_3	ambiguous_deletion	2
LpAA_4	ambiguous_deletion	1
LpAA_4	PRE-SPACER_mispriming	1
LpAA_4	full_length	401
LpAA_4	PCR_chimera	39
LpAA_4	spacer_not_cloned	8
LpAA_5	full_length	499
LpAA_5	PCR_chimera	81
LpAA_5	ambiguous_deletion	12
LpAA_5	spacer_not_cloned	2
LpAA_6	ambiguous_deletion	2
LpAA_6	spacer_not_cloned	1
LpAA_6	full_length	306
LpAA_6	PCR_chimera	168
LpAA_7	full_length	142
LpAA_7	PCR_chimera	42
LpAA_8	full_length	226
LpAA_8	PCR_chimera	25
LpAA_9	full_length	156
LpAA_9	PCR_chimera	62
LpAA_9	spacer_not_cloned	25
LpAA_9	ambiguous_deletion	2
LpAB_1	spacer_not_cloned	1
LpAB_1	PCR_chimera	2
LpAB_1	full_length	63
LpAB_10	PCR_chimera	258
LpAB_10	full_length	160
LpAB_10	ambiguous_deletion	39
LpAB_2	full_length	670
LpAB_2	PCR_chimera	92
LpAB_2	ambiguous_deletion	44
LpAB_3	PCR_chimera	546
LpAB_3	full_length	124
LpAB_3	spacer_not_cloned	2
LpAB_4	full_length	573
LpAB_4	PCR_chimera	74
LpAB_5	spacer_not_cloned	2
LpAB_5	full_length	447
LpAB_5	PCR_chimera	144
LpAB_5	ambiguous_deletion	18
LpAB_6	PCR_chimera	345
LpAB_6	full_length	242
LpAB_6	ambiguous_deletion	35
LpAB_6	spacer_not_cloned	6
LpAB_7	spacer_not_cloned	6
LpAB_7	ambiguous_deletion	21
LpAB_7	full_length	116
LpAB_7	PCR_chimera	324
LpAB_8	full_length	102
LpAB_8	ambiguous_deletion	3
LpAB_8	PCR_chimera	256
LpAB_9	full_length	495
LpAB_9	PCR_chimera	318
LpAB_9	ambiguous_deletion	88
LpAL_1	PCR_chimera	509
LpAL_1	full_length	332
LpAL_1	ambiguous_deletion	1
LpAL_10	PCR_chimera	40
LpAL_10	full_length	26
LpAL_2	full_length	430
LpAL_2	PCR_chimera	103
LpAL_2	ambiguous_deletion	46
LpAL_2	spacer_not_cloned	3
LpAL_3	full_length	133
LpAL_3	PCR_chimera	9
LpAL_4	full_length	498
LpAL_4	PCR_chimera	207
LpAL_4	spacer_not_cloned	11
LpAL_5	PCR_chimera	17
LpAL_5	full_length	247
LpAL_5	ambiguous_deletion	21
LpAL_6	PCR_chimera	234
LpAL_6	full_length	52
LpAL_6	spacer_not_cloned	23
LpAL_7	full_length	1112
LpAL_7	PCR_chimera	289
LpAL_7	ambiguous_deletion	10
LpAL_8	spacer_not_cloned	4
LpAL_8	full_length	325
LpAL_8	PCR_chimera	30
LpAL_8	ambiguous_deletion	19
LpAL_9	full_length	140
LpAL_9	spacer_not_cloned	33
LpAL_9	PCR_chimera	31
LpAL_9	ambiguous_deletion	13
LpAS_1	full_length	108
LpAS_1	PCR_chimera	34
LpAS_1	PRE-SPACER_mispriming	1
LpAS_10	spacer_not_cloned	17
LpAS_10	full_length	279
LpAS_10	PCR_chimera	247
LpAS_10	ambiguous_deletion	25
LpAS_2	full_length	340
LpAS_2	PCR_chimera	253
LpAS_2	ambiguous_deletion	4
LpAS_2	PRE-SPACER_mispriming	1
LpAS_3	ambiguous_deletion	12
LpAS_3	spacer_not_cloned	4
LpAS_3	PCR_chimera	143
LpAS_3	full_length	74
LpAS_4	full_length	92
LpAS_4	PCR_chimera	13
LpAS_4	ambiguous_deletion	5
LpAS_4	spacer_not_cloned	1
LpAS_5	full_length	137
LpAS_5	PCR_chimera	22
LpAS_5	spacer_not_cloned	5
LpAS_6	spacer_not_cloned	5
LpAS_6	PCR_chimera	86
LpAS_6	full_length	811
LpAS_6	ambiguous_deletion	29
LpAS_7	full_length	253
LpAS_7	PCR_chimera	54
LpAS_7	ambiguous_deletion	5
LpAS_8	full_length	365
LpAS_8	ambiguous_deletion	47
LpAS_8	PCR_chimera	37
LpAS_9	ambiguous_deletion	12
LpAS_9	PCR_chimera	6
LpAS_9	full_length	80
LpAS_9	spacer_not_cloned	21
LpAp_1	spacer_not_cloned	21
LpAp_1	PCR_chimera	5
LpAp_1	full_length	137
LpAp_1	ambiguous_deletion	8
LpAp_10	spacer_not_cloned	9
LpAp_10	PCR_chimera	153
LpAp_10	full_length	86
LpAp_2	full_length	423
LpAp_2	PCR_chimera	132
LpAp_2	ambiguous_deletion	10
LpAp_2	spacer_not_cloned	5
LpAp_3	spacer_not_cloned	10
LpAp_3	full_length	121
LpAp_3	PCR_chimera	96
LpAp_4	full_length	116
LpAp_4	ambiguous_deletion	17
LpAp_4	spacer_not_cloned	11
LpAp_4	PCR_chimera	20
LpAp_5	full_length	72
LpAp_5	PCR_chimera	30
LpAp_5	ambiguous_deletion	21
LpAp_5	spacer_not_cloned	7
LpAp_6	spacer_not_cloned	4
LpAp_6	ambiguous_deletion	20
LpAp_6	PCR_chimera	311
LpAp_6	full_length	194
LpAp_7	PCR_chimera	867
LpAp_7	full_length	387
LpAp_7	ambiguous_deletion	1
LpAp_8	full_length	23
LpAp_8	PCR_chimera	22
LpAp_8	ambiguous_deletion	6
LpAp_9	spacer_not_cloned	1
LpAp_9	full_length	289
LpAp_9	PCR_chimera	73
LpBA_1	full_length	749
LpBA_1	PCR_chimera	212
LpBA_1	ambiguous_deletion	10
LpBA_1	spacer_not_cloned	1
LpBA_10	full_length	4437
LpBA_10	ambiguous_deletion	1035
LpBA_10	PCR_chimera	387
LpBA_10	spacer_not_cloned	52
LpBA_2	ambiguous_deletion	17
LpBA_2	full_length	868
LpBA_2	PCR_chimera	322
LpBA_3	PCR_chimera	2033
LpBA_3	full_length	258
LpBA_3	ambiguous_deletion	8
LpBA_3	spacer_not_cloned	3
LpBA_4	full_length	124
LpBA_4	PCR_chimera	43
LpBA_4	spacer_not_cloned	20
LpBA_5	ambiguous_deletion	19
LpBA_5	spacer_not_cloned	6
LpBA_5	full_length	362
LpBA_5	PCR_chimera	40
LpBA_6	full_length	68
LpBA_6	PCR_chimera	49
LpBA_6	ambiguous_deletion	3
LpBA_7	full_length	371
LpBA_7	PCR_chimera	369
LpBA_7	spacer_not_cloned	9
LpBA_7	ambiguous_deletion	3
LpBA_8	spliced-CCGACC_301_CTCCGA_319	1
LpBA_8	spacer_not_cloned	13
LpBA_8	full_length	2411
LpBA_8	PCR_chimera	160
LpBA_8	ambiguous_deletion	33
LpBA_9	PCR_chimera	79
LpBA_9	full_length	69
LpBB_1	full_length	215
LpBB_1	PCR_chimera	82
LpBB_1	ambiguous_deletion	9
LpBB_10	full_length	442
LpBB_10	PCR_chimera	171
LpBB_10	ambiguous_deletion	30
LpBB_2	full_length	80
LpBB_2	PCR_chimera	68
LpBB_3	full_length	10
LpBB_3	spacer_not_cloned	2
LpBB_4	PCR_chimera	146
LpBB_4	spacer_not_cloned	5
LpBB_4	full_length	209
LpBB_4	ambiguous_deletion	463
LpBB_5	ambiguous_deletion	2
LpBB_5	full_length	290
LpBB_5	PCR_chimera	15
LpBB_6	full_length	78
LpBB_6	PCR_chimera	20
LpBB_6	spacer_not_cloned	10
LpBB_7	full_length	29
LpBB_7	PCR_chimera	10
LpBB_7	ambiguous_deletion	7
LpBB_7	spacer_not_cloned	5
LpBB_8	PRE-SPACER_mispriming	9
LpBB_8	full_length	163
LpBB_8	PCR_chimera	214
LpBB_8	ambiguous_deletion	67
LpBB_9	PCR_chimera	156
LpBB_9	full_length	101
LpBB_9	spacer_not_cloned	15
LpBB_9	ambiguous_deletion	12
LpBL_1	ambiguous_deletion	15
LpBL_1	spacer_not_cloned	8
LpBL_1	full_length	153
LpBL_1	PCR_chimera	52
LpBL_10	PCR_chimera	14
LpBL_10	ambiguous_deletion	1
LpBL_10	spacer_not_cloned	1
LpBL_10	full_length	21
LpBL_2	RE_not_cloned	3
LpBL_2	ambiguous_deletion	1
LpBL_2	PCR_chimera	115
LpBL_2	full_length	129
LpBL_2	spacer_not_cloned	10
LpBL_3	full_length	19
LpBL_3	spacer_not_cloned	1
LpBL_3	PCR_chimera	32
LpBL_4	full_length	139
LpBL_4	PCR_chimera	137
LpBL_4	ambiguous_deletion	1
LpBL_4	spacer_not_cloned	1
LpBL_5	ambiguous_deletion	7
LpBL_5	spacer_not_cloned	20
LpBL_5	PCR_chimera	529
LpBL_5	full_length	63
LpBL_6	full_length	125
LpBL_6	ambiguous_deletion	19
LpBL_6	spacer_not_cloned	3
LpBL_6	PCR_chimera	259
LpBL_7	PCR_chimera	166
LpBL_7	full_length	5
LpBL_7	ambiguous_deletion	2
LpBL_8	spacer_not_cloned	1
LpBL_8	full_length	87
LpBL_8	PCR_chimera	21
LpBL_9	PCR_chimera	24
LpBL_9	ambiguous_deletion	8
LpBL_9	spacer_not_cloned	8
LpBL_9	full_length	46
LpBS_1	full_length	149
LpBS_1	PCR_chimera	26
LpBS_1	spacer_not_cloned	2
LpBS_1	ambiguous_deletion	1
LpBS_10	spacer_not_cloned	9
LpBS_10	PCR_chimera	51
LpBS_10	full_length	410
LpBS_10	ambiguous_deletion	51
LpBS_2	PCR_chimera	30
LpBS_2	ambiguous_deletion	30
LpBS_2	full_length	25
LpBS_3	full_length	152
LpBS_3	PCR_chimera	10
LpBS_3	spacer_not_cloned	5
LpBS_4	PRE-SPACER_mispriming	1
LpBS_4	spacer_not_cloned	9
LpBS_4	ambiguous_deletion	34
LpBS_4	full_length	272
LpBS_4	PCR_chimera	65
LpBS_5	full_length	21
LpBS_5	PCR_chimera	7
LpBS_5	ambiguous_deletion	2
LpBS_6	full_length	313
LpBS_6	PCR_chimera	42
LpBS_6	ambiguous_deletion	3
LpBS_6	spacer_not_cloned	1
LpBS_7	ambiguous_deletion	25
LpBS_7	full_length	490
LpBS_7	PCR_chimera	89
LpBS_8	spacer_not_cloned	12
LpBS_8	ambiguous_deletion	1
LpBS_8	full_length	49
LpBS_8	PCR_chimera	11
LpBS_9	PCR_chimera	422
LpBS_9	full_length	38
LpBS_9	spacer_not_cloned	12
LpBS_9	ambiguous_deletion	8
LpBp_1	PCR_chimera	571
LpBp_1	full_length	64
LpBp_1	ambiguous_deletion	6
LpBp_10	full_length	169
LpBp_10	PCR_chimera	91
LpBp_10	spacer_not_cloned	16
LpBp_10	ambiguous_deletion	8
LpBp_2	spacer_not_cloned	7
LpBp_2	PCR_chimera	128
LpBp_2	full_length	88
LpBp_2	ambiguous_deletion	10
LpBp_3	ambiguous_deletion	5
LpBp_3	full_length	210
LpBp_3	PCR_chimera	41
LpBp_4	full_length	773
LpBp_4	PCR_chimera	244
LpBp_4	spacer_not_cloned	7
LpBp_4	ambiguous_deletion	2
LpBp_5	PCR_chimera	194
LpBp_5	full_length	148
LpBp_5	spacer_not_cloned	20
LpBp_6	ambiguous_deletion	25
LpBp_6	PCR_chimera	163
LpBp_6	full_length	57
LpBp_7	full_length	331
LpBp_7	PCR_chimera	44
LpBp_8	full_length	222
LpBp_8	PCR_chimera	49
LpBp_8	ambiguous_deletion	6
LpBp_9	full_length	126
LpBp_9	spacer_not_cloned	8
LpBp_9	PCR_chimera	3
LpBp_9	ambiguous_deletion	2
LpLA_1	ambiguous_deletion	1
LpLA_1	full_length	285
LpLA_1	PCR_chimera	20
LpLA_10	spacer_not_cloned	6
LpLA_10	full_length	393
LpLA_10	PCR_chimera	13
LpLA_10	ambiguous_deletion	10
LpLA_2	full_length	445
LpLA_2	PCR_chimera	85
LpLA_2	spacer_not_cloned	4
LpLA_3	full_length	832
LpLA_3	ambiguous_deletion	57
LpLA_3	spacer_not_cloned	13
LpLA_3	PCR_chimera	20
LpLA_4	ambiguous_deletion	3141
LpLA_4	full_length	1232
LpLA_4	PCR_chimera	921
LpLA_5	PRE-SPACER_mispriming	1
LpLA_5	full_length	316
LpLA_5	ambiguous_deletion	27
LpLA_5	PCR_chimera	9
LpLA_6	full_length	123
LpLA_6	PCR_chimera	68
LpLA_7	PCR_chimera	162
LpLA_7	full_length	97
LpLA_7	ambiguous_deletion	72
LpLA_7	spacer_not_cloned	28
LpLA_8	full_length	114
LpLA_8	spacer_not_cloned	16
LpLA_8	PCR_chimera	11
LpLA_9	spacer_not_cloned	2
LpLA_9	PCR_chimera	87
LpLA_9	full_length	984
LpLB_1	full_length	108
LpLB_1	PCR_chimera	10
LpLB_1	spacer_not_cloned	9
LpLB_10	full_length	131
LpLB_10	PCR_chimera	14
LpLB_10	ambiguous_deletion	5
LpLB_2	spacer_not_cloned	18
LpLB_2	ambiguous_deletion	4
LpLB_2	full_length	85
LpLB_2	PCR_chimera	330
LpLB_3	PCR_chimera	44
LpLB_3	full_length	31
LpLB_4	full_length	64
LpLB_4	ambiguous_deletion	40
LpLB_4	PCR_chimera	26
LpLB_5	full_length	231
LpLB_5	PCR_chimera	162
LpLB_5	ambiguous_deletion	27
LpLB_5	spacer_not_cloned	10
LpLB_6	PRE-SPACER_mispriming	2
LpLB_6	full_length	90
LpLB_6	PCR_chimera	680
LpLB_6	ambiguous_deletion	35
LpLB_7	PCR_chimera	184
LpLB_7	full_length	86
LpLB_7	spacer_not_cloned	9
LpLB_7	ambiguous_deletion	6
LpLB_8	PRE-SPACER_mispriming	1
LpLB_8	PCR_chimera	32
LpLB_8	full_length	72
LpLB_8	ambiguous_deletion	114
LpLB_9	full_length	41
LpLB_9	PCR_chimera	22
LpLL_1	PCR_chimera	73
LpLL_1	full_length	38
LpLL_1	spacer_not_cloned	15
LpLL_10	full_length	238
LpLL_10	PCR_chimera	131
LpLL_10	spacer_not_cloned	6
LpLL_10	ambiguous_deletion	1
LpLL_2	ambiguous_deletion	1
LpLL_2	PCR_chimera	73
LpLL_2	full_length	283
LpLL_3	PCR_chimera	177
LpLL_3	full_length	128
LpLL_3	ambiguous_deletion	4
LpLL_4	full_length	35
LpLL_4	PCR_chimera	23
LpLL_4	spacer_not_cloned	11
LpLL_5	ambiguous_deletion	2
LpLL_5	spacer_not_cloned	7
LpLL_5	full_length	85
LpLL_5	PCR_chimera	13
LpLL_6	ambiguous_deletion	27
LpLL_6	PCR_chimera	10
LpLL_6	spacer_not_cloned	5
LpLL_6	full_length	129
LpLL_7	PCR_chimera	440
LpLL_7	full_length	128
LpLL_8	ambiguous_deletion	25
LpLL_8	full_length	189
LpLL_8	PCR_chimera	59
LpLL_9	PCR_chimera	3
LpLL_9	spacer_not_cloned	3
LpLL_9	full_length	28
LpLS_1	full_length	162
LpLS_1	ambiguous_deletion	60
LpLS_1	PCR_chimera	44
LpLS_10	ambiguous_deletion	17
LpLS_10	PCR_chimera	108
LpLS_10	full_length	29
LpLS_2	PCR_chimera	7
LpLS_2	full_length	356
LpLS_2	ambiguous_deletion	41
LpLS_3	PCR_chimera	272
LpLS_3	full_length	124
LpLS_4	full_length	65
LpLS_4	PCR_chimera	22
LpLS_4	ambiguous_deletion	4
LpLS_5	full_length	46
LpLS_5	spacer_not_cloned	7
LpLS_5	PCR_chimera	3
LpLS_6	spacer_not_cloned	2
LpLS_6	PCR_chimera	43
LpLS_6	full_length	217
LpLS_7	PCR_chimera	68
LpLS_7	full_length	68
LpLS_7	ambiguous_deletion	8
LpLS_7	spacer_not_cloned	3
LpLS_8	full_length	438
LpLS_8	PCR_chimera	73
LpLS_8	ambiguous_deletion	4
LpLS_9	PCR_chimera	26
LpLS_9	full_length	24
LpLp_1	full_length	13
LpLp_1	PCR_chimera	43
LpLp_10	spacer_not_cloned	2
LpLp_10	full_length	70
LpLp_10	ambiguous_deletion	54
LpLp_10	PCR_chimera	46
LpLp_2	PCR_chimera	17
LpLp_2	full_length	42
LpLp_2	ambiguous_deletion	15
LpLp_3	ambiguous_deletion	1
LpLp_3	PCR_chimera	44
LpLp_3	full_length	11
LpLp_3	spacer_not_cloned	5
LpLp_4	full_length	92
LpLp_4	PCR_chimera	34
LpLp_4	ambiguous_deletion	2
LpLp_4	spacer_not_cloned	2
LpLp_5	ambiguous_deletion	16
LpLp_5	PCR_chimera	28
LpLp_5	full_length	76
LpLp_6	PCR_chimera	41
LpLp_6	full_length	73
LpLp_7	PCR_chimera	397
LpLp_7	full_length	15
LpLp_8	PCR_chimera	30
LpLp_8	full_length	27
LpLp_8	ambiguous_deletion	7
LpLp_9	full_length	9
LpLp_9	ambiguous_deletion	20
LpLp_9	PCR_chimera	144
LpSA_1	spacer_not_cloned	4
LpSA_1	full_length	1340
LpSA_1	PCR_chimera	22
LpSA_1	ambiguous_deletion	5
LpSA_10	full_length	350
LpSA_10	PCR_chimera	59
LpSA_2	full_length	1403
LpSA_2	PCR_chimera	382
LpSA_2	ambiguous_deletion	16
LpSA_3	full_length	426
LpSA_3	PCR_chimera	32
LpSA_3	spacer_not_cloned	10
LpSA_4	full_length	1111
LpSA_4	PCR_chimera	30
LpSA_4	PRE-SPACER_mispriming	6
LpSA_4	ambiguous_deletion	2
LpSA_5	ambiguous_deletion	2
LpSA_5	PCR_chimera	17
LpSA_5	full_length	129
LpSA_6	PCR_chimera	60
LpSA_6	full_length	154
LpSA_6	ambiguous_deletion	82
LpSA_7	spacer_not_cloned	3
LpSA_7	full_length	221
LpSA_7	PCR_chimera	37
LpSA_8	full_length	265
LpSA_8	PCR_chimera	79
LpSA_9	full_length	494
LpSA_9	PCR_chimera	146
LpSA_9	ambiguous_deletion	23
LpSA_9	spacer_not_cloned	5
LpSB_1	full_length	522
LpSB_1	PCR_chimera	322
LpSB_1	ambiguous_deletion	20
LpSB_10	full_length	466
LpSB_10	ambiguous_deletion	42
LpSB_10	PCR_chimera	28
LpSB_2	ambiguous_deletion	1
LpSB_2	spacer_not_cloned	2
LpSB_2	full_length	112
LpSB_2	PCR_chimera	28
LpSB_3	PCR_chimera	48
LpSB_3	spacer_not_cloned	11
LpSB_3	ambiguous_deletion	1
LpSB_3	full_length	357
LpSB_4	PCR_chimera	160
LpSB_4	full_length	87
LpSB_4	ambiguous_deletion	11
LpSB_4	spacer_not_cloned	1
LpSB_5	PCR_chimera	323
LpSB_5	full_length	165
LpSB_5	spacer_not_cloned	2
LpSB_6	full_length	153
LpSB_6	ambiguous_deletion	44
LpSB_6	PCR_chimera	36
LpSB_6	spacer_not_cloned	3
LpSB_7	ambiguous_deletion	3
LpSB_7	spacer_not_cloned	12
LpSB_7	PCR_chimera	166
LpSB_7	full_length	54
LpSB_8	PCR_chimera	63
LpSB_8	ambiguous_deletion	2
LpSB_8	full_length	326
LpSB_9	PCR_chimera	290
LpSB_9	full_length	110
LpSB_9	ambiguous_deletion	6
LpSL_1	full_length	271
LpSL_1	PCR_chimera	32
LpSL_10	spacer_not_cloned	20
LpSL_10	full_length	43
LpSL_10	PCR_chimera	145
LpSL_2	full_length	45
LpSL_2	PCR_chimera	21
LpSL_3	full_length	65
LpSL_3	PCR_chimera	25
LpSL_3	spacer_not_cloned	25
LpSL_4	ambiguous_deletion	30
LpSL_4	spacer_not_cloned	11
LpSL_4	PCR_chimera	705
LpSL_4	full_length	58
LpSL_5	PCR_chimera	262
LpSL_5	full_length	166
LpSL_5	ambiguous_deletion	5
LpSL_6	full_length	225
LpSL_6	PCR_chimera	75
LpSL_6	spacer_not_cloned	14
LpSL_6	ambiguous_deletion	4
LpSL_7	ambiguous_deletion	6
LpSL_7	PCR_chimera	67
LpSL_7	full_length	16
LpSL_8	full_length	513
LpSL_8	PCR_chimera	207
LpSL_8	ambiguous_deletion	45
LpSL_8	spacer_not_cloned	5
LpSL_9	PCR_chimera	112
LpSL_9	full_length	12
LpSL_9	spacer_not_cloned	12
LpSL_9	ambiguous_deletion	3
LpSS_1	PRE-SPACER_mispriming	1
LpSS_1	spacer_not_cloned	5
LpSS_1	ambiguous_deletion	66
LpSS_1	full_length	369
LpSS_1	PCR_chimera	87
LpSS_10	ambiguous_deletion	15
LpSS_10	PCR_chimera	3
