reporter	best_category	count
LpAB_5	full_length	348
LpAB_5	PCR_chimera	306
LpAB_6	PCR_chimera	295
LpAB_6	full_length	191
LpAB_6	ambiguous_deletion	55
LpAB_7	full_length	150
LpAB_7	PCR_chimera	41
LpAB_7	ambiguous_deletion	5
LpAB_8	full_length	415
LpAB_8	PCR_chimera	339
LpAB_8	ambiguous_deletion	10
LpAB_9	full_length	297
LpAB_9	PCR_chimera	106
LpAB_9	ambiguous_deletion	16
LpAL_1	PCR_chimera	222
LpAL_1	full_length	189
LpAL_10	full_length	327
LpAL_10	PCR_chimera	139
LpAL_10	ambiguous_deletion	1
LpAL_2	full_length	358
LpAL_2	PCR_chimera	131
LpAL_3	full_length	148
LpAL_3	PCR_chimera	15
LpAL_4	PCR_chimera	303
LpAL_4	full_length	265
LpAL_5	full_length	239
LpAL_5	PCR_chimera	19
LpAL_5	ambiguous_deletion	17
LpAL_6	full_length	132
LpAL_6	PCR_chimera	24
LpAL_7	full_length	531
LpAL_7	PCR_chimera	166
LpAL_7	ambiguous_deletion	16
LpAL_8	full_length	490
LpAL_9	full_length	205
LpAL_9	PCR_chimera	11
LpAS_1	full_length	246
LpAS_1	PCR_chimera	7
LpAS_10	full_length	372
LpAS_10	PCR_chimera	44
LpAS_10	ambiguous_deletion	9
LpAS_2	full_length	611
LpAS_2	PCR_chimera	35
LpAS_3	full_length	443
LpAS_3	PCR_chimera	66
LpAS_3	ambiguous_deletion	39
LpAS_4	PCR_chimera	36
LpAS_4	full_length	13
LpAS_5	full_length	133
LpAS_5	PCR_chimera	10
LpAS_6	PCR_chimera	534
LpAS_6	full_length	395
LpAS_6	ambiguous_deletion	8
LpAS_7	full_length	172
LpAS_7	PCR_chimera	25
LpAS_7	ambiguous_deletion	5
LpAS_8	full_length	453
LpAS_8	ambiguous_deletion	46
LpAS_8	PCR_chimera	10
LpAS_9	full_length	540
LpAS_9	PCR_chimera	10
LpAS_9	PRE-SPACER_mispriming	1
LpAS_9	ambiguous_deletion	1
LpAp_1	full_length	378
LpAp_1	ambiguous_deletion	11
LpAp_1	PCR_chimera	10
LpAp_10	full_length	436
LpAp_10	PCR_chimera	87
LpAp_2	full_length	473
LpAp_2	PCR_chimera	123
LpAp_2	ambiguous_deletion	36
LpAp_3	full_length	396
LpAp_3	PCR_chimera	12
LpAp_3	ambiguous_deletion	2
LpAp_3	PRE-SPACER_mispriming	1
LpAp_4	full_length	144
LpAp_4	ambiguous_deletion	12
LpAp_4	PCR_chimera	11
LpAp_5	full_length	207
LpAp_5	PCR_chimera	3
LpAp_5	ambiguous_deletion	2
LpAp_6	full_length	351
LpAp_6	PCR_chimera	103
LpAp_7	PCR_chimera	386
LpAp_7	full_length	334
LpAp_7	ambiguous_deletion	1
LpAp_8	full_length	224
LpAp_8	ambiguous_deletion	27
LpAp_8	PCR_chimera	15
LpAp_8	PRE-SPACER_mispriming	1
LpAp_9	full_length	134
LpAp_9	PCR_chimera	30
LpBA_1	full_length	483
LpBA_1	PCR_chimera	100
LpBA_10	full_length	494
LpBA_10	PCR_chimera	16
LpBA_2	PCR_chimera	309
LpBA_2	full_length	234
LpBA_3	PCR_chimera	1791
LpBA_3	full_length	701
LpBA_3	ambiguous_deletion	218
LpBA_4	full_length	409
LpBA_4	PCR_chimera	109
LpBA_5	full_length	786
LpBA_5	PCR_chimera	89
LpBA_5	ambiguous_deletion	10
LpBA_6	full_length	366
LpBA_6	PCR_chimera	206
LpBA_6	ambiguous_deletion	4
LpBA_7	full_length	367
LpBA_7	PCR_chimera	28
LpBA_7	ambiguous_deletion	12
LpBA_8	full_length	853
LpBA_8	PCR_chimera	23
LpBA_9	full_length	209
LpBA_9	PCR_chimera	100
LpBB_1	full_length	367
LpBB_1	ambiguous_deletion	12
LpBB_1	PCR_chimera	11
LpBB_1	PRE-SPACER_mispriming	1
LpBB_10	full_length	482
LpBB_10	PCR_chimera	31
LpBB_2	full_length	483
LpBB_2	PCR_chimera	75
LpBB_3	full_length	304
LpBB_3	PCR_chimera	20
LpBB_3	ambiguous_deletion	4
LpBB_4	full_length	492
LpBB_4	PCR_chimera	422
LpBB_4	ambiguous_deletion	14
LpBB_5	full_length	215
LpBB_5	PCR_chimera	36
LpBB_6	full_length	605
LpBB_6	PCR_chimera	9
LpBB_6	ambiguous_deletion	1
LpBB_7	full_length	271
LpBB_7	PCR_chimera	49
LpBB_7	ambiguous_deletion	46
LpBB_8	full_length	228
LpBB_8	PCR_chimera	38
LpBB_8	PRE-SPACER_mispriming	14
LpBB_8	ambiguous_deletion	13
LpBB_9	full_length	535
LpBB_9	PCR_chimera	318
LpBB_9	ambiguous_deletion	36
LpBL_1	full_length	607
LpBL_1	PCR_chimera	51
LpBL_1	ambiguous_deletion	6
LpBL_10	full_length	258
LpBL_10	PCR_chimera	234
LpBL_10	ambiguous_deletion	1
LpBL_2	full_length	399
LpBL_2	PCR_chimera	184
LpBL_3	full_length	662
LpBL_3	PCR_chimera	82
LpBL_3	ambiguous_deletion	5
LpBL_4	full_length	503
LpBL_4	PCR_chimera	75
LpBL_4	ambiguous_deletion	1
LpBL_5	full_length	419
LpBL_5	PCR_chimera	332
LpBL_5	ambiguous_deletion	2
LpBL_6	full_length	369
LpBL_6	PCR_chimera	253
LpBL_6	ambiguous_deletion	24
LpBL_7	full_length	212
LpBL_7	PCR_chimera	169
LpBL_7	ambiguous_deletion	5
LpBL_8	full_length	343
LpBL_9	full_length	321
LpBL_9	PCR_chimera	8
LpBL_9	ambiguous_deletion	3
LpBS_1	full_length	306
LpBS_1	PCR_chimera	53
LpBS_1	ambiguous_deletion	4
LpBS_10	full_length	374
LpBS_10	ambiguous_deletion	86
LpBS_10	PCR_chimera	27
LpBS_2	full_length	260
LpBS_2	PCR_chimera	38
LpBS_2	ambiguous_deletion	24
LpBS_3	full_length	748
LpBS_3	PCR_chimera	7
LpBS_4	full_length	474
LpBS_4	ambiguous_deletion	41
LpBS_4	PCR_chimera	6
LpBS_5	full_length	543
LpBS_5	PCR_chimera	33
LpBS_5	ambiguous_deletion	18
LpBS_6	full_length	408
LpBS_6	PCR_chimera	68
LpBS_7	full_length	1019
LpBS_7	PCR_chimera	79
LpBS_7	ambiguous_deletion	72
LpBS_8	full_length	287
LpBS_8	PCR_chimera	39
LpBS_9	PCR_chimera	852
LpBS_9	full_length	482
LpBS_9	ambiguous_deletion	39
LpBp_1	full_length	560
LpBp_1	PCR_chimera	208
LpBp_1	ambiguous_deletion	24
LpBp_10	full_length	468
LpBp_10	PCR_chimera	43
LpBp_10	ambiguous_deletion	5
LpBp_2	full_length	558
LpBp_2	PCR_chimera	91
LpBp_2	ambiguous_deletion	29
LpBp_3	full_length	501
LpBp_3	PCR_chimera	5
LpBp_4	full_length	772
LpBp_4	PCR_chimera	108
LpBp_5	full_length	601
LpBp_5	PCR_chimera	120
LpBp_5	ambiguous_deletion	1
LpBp_6	full_length	373
LpBp_6	PCR_chimera	285
LpBp_6	ambiguous_deletion	26
LpBp_6	PRE-SPACER_mispriming	1
LpBp_7	full_length	572
LpBp_7	PCR_chimera	99
LpBp_8	full_length	453
LpBp_8	ambiguous_deletion	1
LpBp_9	full_length	314
LpBp_9	PCR_chimera	7
LpLA_1	full_length	358
LpLA_1	PCR_chimera	3
LpLA_10	full_length	309
LpLA_10	PCR_chimera	11
LpLA_10	ambiguous_deletion	11
LpLA_2	full_length	566
LpLA_2	PCR_chimera	17
LpLA_3	full_length	435
LpLA_3	ambiguous_deletion	29
LpLA_3	PCR_chimera	25
LpLA_4	full_length	616
LpLA_4	PCR_chimera	111
LpLA_4	ambiguous_deletion	13
LpLA_5	full_length	223
LpLA_5	PCR_chimera	2
LpLA_6	full_length	468
LpLA_6	PCR_chimera	169
LpLA_6	PRE-SPACER_mispriming	1
LpLA_7	PCR_chimera	177
LpLA_7	full_length	106
LpLA_7	ambiguous_deletion	99
LpLA_7	PRE-SPACER_mispriming	1
LpLA_8	full_length	584
LpLA_8	PCR_chimera	188
LpLA_9	full_length	489
LpLA_9	PCR_chimera	151
LpLB_1	full_length	383
LpLB_1	PCR_chimera	7
LpLB_10	full_length	190
LpLB_10	ambiguous_deletion	40
LpLB_10	PCR_chimera	8
LpLB_2	full_length	440
LpLB_2	PCR_chimera	40
LpLB_3	full_length	492
LpLB_3	PCR_chimera	105
LpLB_4	full_length	379
LpLB_4	ambiguous_deletion	48
LpLB_4	PCR_chimera	19
LpLB_5	full_length	348
LpLB_5	ambiguous_deletion	59
LpLB_5	PCR_chimera	38
LpLB_6	PCR_chimera	267
LpLB_6	full_length	247
LpLB_6	ambiguous_deletion	78
LpLB_7	full_length	1066
LpLB_7	PCR_chimera	93
LpLB_8	full_length	382
LpLB_8	PCR_chimera	154
LpLB_8	ambiguous_deletion	137
LpLB_9	full_length	319
LpLB_9	PCR_chimera	57
LpLB_9	ambiguous_deletion	4
LpLL_1	full_length	608
LpLL_1	PCR_chimera	69
LpLL_10	full_length	443
LpLL_10	PCR_chimera	130
LpLL_10	ambiguous_deletion	3
LpLL_2	full_length	332
LpLL_2	PCR_chimera	34
LpLL_3	full_length	421
LpLL_3	PCR_chimera	353
LpLL_3	ambiguous_deletion	23
LpLL_4	full_length	394
LpLL_4	PCR_chimera	35
LpLL_4	ambiguous_deletion	1
LpLL_5	full_length	537
LpLL_5	PCR_chimera	8
LpLL_5	ambiguous_deletion	3
LpLL_6	full_length	296
LpLL_6	ambiguous_deletion	27
LpLL_6	PCR_chimera	5
LpLL_7	full_length	621
LpLL_7	PCR_chimera	107
LpLL_8	full_length	178
LpLL_8	PCR_chimera	19
LpLL_9	full_length	306
LpLS_1	full_length	179
LpLS_1	ambiguous_deletion	35
LpLS_1	PCR_chimera	32
LpLS_10	full_length	161
LpLS_10	PCR_chimera	59
LpLS_10	ambiguous_deletion	47
LpLS_2	full_length	530
LpLS_2	ambiguous_deletion	21
LpLS_2	PCR_chimera	10
LpLS_2	PRE-SPACER_mispriming	1
LpLS_3	full_length	272
LpLS_3	PCR_chimera	202
LpLS_3	PRE-SPACER_mispriming	1
LpLS_4	full_length	495
LpLS_4	PCR_chimera	66
LpLS_4	ambiguous_deletion	2
LpLS_5	full_length	350
LpLS_5	PCR_chimera	11
LpLS_6	full_length	469
LpLS_6	PCR_chimera	12
LpLS_6	ambiguous_deletion	1
LpLS_7	full_length	602
LpLS_7	PCR_chimera	152
LpLS_7	ambiguous_deletion	1
LpLS_8	full_length	340
LpLS_8	PCR_chimera	25
LpLS_9	full_length	289
LpLS_9	PCR_chimera	74
LpLp_1	full_length	367
LpLp_1	ambiguous_deletion	3
LpLp_10	full_length	485
LpLp_10	ambiguous_deletion	29
LpLp_10	PCR_chimera	22
LpLp_10	PRE-SPACER_mispriming	1
LpLp_2	full_length	289
LpLp_2	ambiguous_deletion	77
LpLp_2	PCR_chimera	9
LpLp_3	full_length	455
LpLp_3	PCR_chimera	116
LpLp_4	full_length	407
LpLp_4	PCR_chimera	91
LpLp_4	ambiguous_deletion	9
LpLp_5	full_length	340
LpLp_5	ambiguous_deletion	8
LpLp_5	PCR_chimera	7
LpLp_6	full_length	294
LpLp_6	PCR_chimera	31
LpLp_6	ambiguous_deletion	1
LpLp_7	full_length	444
LpLp_7	ambiguous_deletion	16
LpLp_7	PCR_chimera	5
LpLp_8	full_length	238
LpLp_8	PCR_chimera	12
LpLp_8	ambiguous_deletion	1
LpLp_9	full_length	227
LpLp_9	PCR_chimera	39
LpLp_9	ambiguous_deletion	20
LpSA_1	full_length	342
LpSA_1	PCR_chimera	3
LpSA_1	ambiguous_deletion	1
LpSA_10	full_length	345
LpSA_10	PCR_chimera	13
LpSA_2	full_length	336
LpSA_2	PCR_chimera	18
LpSA_3	full_length	323
LpSA_3	PCR_chimera	206
LpSA_3	ambiguous_deletion	2
LpSA_4	full_length	442
LpSA_4	PCR_chimera	6
LpSA_5	full_length	95
LpSA_5	PCR_chimera	90
LpSA_6	full_length	432
LpSA_6	PCR_chimera	96
LpSA_6	ambiguous_deletion	93
LpSA_7	full_length	105
LpSA_8	PCR_chimera	267
LpSA_8	full_length	172
LpSA_9	full_length	418
LpSA_9	PCR_chimera	112
LpSB_1	full_length	318
LpSB_1	PCR_chimera	146
LpSB_10	full_length	647
LpSB_10	PRE-SPACER_mispriming	13
LpSB_10	ambiguous_deletion	12
LpSB_10	PCR_chimera	2
LpSB_2	full_length	196
LpSB_2	ambiguous_deletion	40
LpSB_3	full_length	541
LpSB_3	PCR_chimera	41
LpSB_3	ambiguous_deletion	3
LpSB_4	full_length	407
LpSB_4	ambiguous_deletion	32
LpSB_4	PCR_chimera	16
LpSB_4	PRE-SPACER_mispriming	1
LpSB_5	full_length	676
LpSB_5	PCR_chimera	39
LpSB_6	full_length	332
LpSB_6	ambiguous_deletion	50
LpSB_6	PCR_chimera	25
LpSB_7	full_length	511
LpSB_7	PCR_chimera	296
LpSB_7	ambiguous_deletion	26
LpSB_7	PRE-SPACER_mispriming	1
LpSB_8	full_length	521
LpSB_8	PCR_chimera	16
LpSB_8	ambiguous_deletion	1
LpSB_9	full_length	691
LpSB_9	PCR_chimera	10
LpSB_9	ambiguous_deletion	6
LpSL_1	full_length	497
LpSL_1	PCR_chimera	55
LpSL_10	full_length	584
LpSL_10	PCR_chimera	63
LpSL_10	ambiguous_deletion	1
LpSL_2	full_length	226
LpSL_2	PCR_chimera	2
LpSL_2	ambiguous_deletion	1
LpSL_3	full_length	801
LpSL_3	PCR_chimera	5
LpSL_3	ambiguous_deletion	2
LpSL_4	full_length	226
LpSL_4	PCR_chimera	119
LpSL_4	ambiguous_deletion	21
LpSL_5	full_length	298
LpSL_5	PCR_chimera	163
LpSL_6	full_length	414
LpSL_6	PCR_chimera	24
LpSL_7	full_length	127
LpSL_7	PCR_chimera	79
LpSL_7	ambiguous_deletion	35
LpSL_8	full_length	717
LpSL_8	PCR_chimera	211
LpSL_8	ambiguous_deletion	81
LpSL_8	PRE-SPACER_mispriming	1
LpSL_9	ambiguous_deletion	72
LpSL_9	full_length	68
LpSL_9	PCR_chimera	4
LpSS_1	full_length	619
LpSS_1	ambiguous_deletion	13
LpSS_10	full_length	352
LpSS_10	PCR_chimera	45
LpSS_2	full_length	542
LpSS_2	ambiguous_deletion	31
LpSS_2	PCR_chimera	6
LpSS_3	full_length	281
LpSS_3	PCR_chimera	106
LpSS_3	ambiguous_deletion	2
LpSS_4	full_length	247
LpSS_4	PCR_chimera	15
LpSS_5	full_length	727
LpSS_5	PCR_chimera	40
LpSS_5	ambiguous_deletion	1
LpSS_6	full_length	556
LpSS_6	PCR_chimera	4
LpSS_6	ambiguous_deletion	4
LpSS_7	full_length	432
LpSS_7	PCR_chimera	10
LpSS_7	ambiguous_deletion	3
LpSS_8	full_length	436
LpSS_8	PCR_chimera	20
LpSS_8	ambiguous_deletion	1
LpSS_9	full_length	316
LpSS_9	PCR_chimera	3
LpSp_1	PCR_chimera	475
LpSp_1	full_length	222
LpSp_10	full_length	787
LpSp_10	PCR_chimera	34
LpSp_10	ambiguous_deletion	4
LpSp_10	PRE-SPACER_mispriming	1
LpSp_2	full_length	394
LpSp_2	PCR_chimera	14
LpSp_2	ambiguous_deletion	1
LpSp_3	full_length	223
LpSp_3	PCR_chimera	12
LpSp_4	full_length	422
LpSp_4	PCR_chimera	10
LpSp_5	full_length	400
LpSp_5	PCR_chimera	128
LpSp_5	ambiguous_deletion	59
LpSp_6	full_length	285
LpSp_6	PCR_chimera	7
LpSp_7	full_length	283
LpSp_8	full_length	483
LpSp_8	PCR_chimera	103
LpSp_8	ambiguous_deletion	1
LpSp_9	full_length	330
LpSp_9	PCR_chimera	32
LppA_1	full_length	223
LppA_1	PCR_chimera	3
LppA_10	full_length	454
LppA_10	PCR_chimera	132
LppA_10	ambiguous_deletion	1
LppA_2	full_length	284
LppA_2	PCR_chimera	12
LppA_3	full_length	241
LppA_3	PCR_chimera	80
LppA_3	ambiguous_deletion	1
LppA_4	full_length	172
LppA_4	PCR_chimera	4
LppA_5	full_length	490
LppA_5	PCR_chimera	6
LppA_5	ambiguous_deletion	1
LppA_6	full_length	294
LppA_6	PCR_chimera	81
LppA_7	full_length	777
LppA_7	PCR_chimera	36
LppA_8	full_length	289
LppA_8	PCR_chimera	15
LppA_8	ambiguous_deletion	11
LppA_9	full_length	366
LppA_9	PCR_chimera	209
LppA_9	ambiguous_deletion	24
LppB_1	full_length	153
LppB_1	PCR_chimera	116
LppB_10	full_length	424
LppB_10	PCR_chimera	118
LppB_10	ambiguous_deletion	5
LppB_2	full_length	178
LppB_2	PCR_chimera	46
LppB_3	full_length	536
LppB_3	PCR_chimera	29
LppB_3	ambiguous_deletion	3
LppB_4	full_length	440
LppB_4	PCR_chimera	115
LppB_4	ambiguous_deletion	7
LppB_5	full_length	503
LppB_5	PCR_chimera	2
LppB_6	full_length	69
LppB_7	full_length	352
LppB_7	PCR_chimera	65
LppB_8	full_length	272
LppB_8	PCR_chimera	48
LppB_8	ambiguous_deletion	1
LppB_9	full_length	437
LppB_9	PCR_chimera	6
LppL_1	full_length	630
LppL_1	PCR_chimera	38
LppL_10	full_length	207
LppL_10	PCR_chimera	85
LppL_2	full_length	359
LppL_2	PCR_chimera	267
LppL_2	ambiguous_deletion	11
LppL_3	full_length	246
LppL_3	PCR_chimera	22
LppL_4	full_length	153
LppL_4	ambiguous_deletion	52
LppL_5	full_length	159
LppL_5	PCR_chimera	16
LppL_6	full_length	424
LppL_6	PCR_chimera	3
LppL_7	full_length	257
LppL_7	PCR_chimera	10
LppL_8	full_length	202
LppL_8	ambiguous_deletion	17
LppL_8	PCR_chimera	6
LppL_9	full_length	142
LppL_9	PCR_chimera	9
LppS_1	full_length	337
LppS_1	PCR_chimera	48
LppS_10	full_length	481
LppS_10	PCR_chimera	14
LppS_10	ambiguous_deletion	1
LppS_2	full_length	277
LppS_2	PCR_chimera	30
LppS_3	full_length	395
LppS_3	PCR_chimera	68
LppS_4	full_length	556
LppS_4	PCR_chimera	521
LppS_5	full_length	219
LppS_5	PCR_chimera	77
LppS_5	ambiguous_deletion	2
LppS_6	full_length	121
LppS_6	PCR_chimera	44
LppS_6	PRE-SPACER_mispriming	6
LppS_6	ambiguous_deletion	1
LppS_7	full_length	250
LppS_7	PCR_chimera	161
LppS_8	full_length	322
LppS_8	PCR_chimera	20
LppS_9	PCR_chimera	374
LppS_9	full_length	267
Lppp_1	PCR_chimera	338
Lppp_1	full_length	98
Lppp_10	full_length	314
Lppp_10	PCR_chimera	100
Lppp_2	full_length	278
Lppp_2	PCR_chimera	49
Lppp_3	full_length	241
Lppp_3	PCR_chimera	13
Lppp_4	PCR_chimera	224
Lppp_4	full_length	107
Lppp_4	ambiguous_deletion	8
Lppp_5	full_length	341
Lppp_5	PCR_chimera	16
Lppp_5	ambiguous_deletion	10
Lppp_6	full_length	122
Lppp_6	PCR_chimera	10
Lppp_6	ambiguous_deletion	1
Lppp_7	full_length	374
Lppp_7	PCR_chimera	17
Lppp_8	full_length	373
Lppp_8	PCR_chimera	85
Lppp_9	full_length	499
Lppp_9	PCR_chimera	109
Lppp_9	ambiguous_deletion	2
SAAA_1	full_length	240
SAAA_1	PCR_chimera	25
SAAA_1	ambiguous_deletion	7
SAAA_10	full_length	215
SAAA_10	PCR_chimera	49
SAAA_2	full_length	196
SAAA_2	PCR_chimera	35
SAAA_3	full_length	212
SAAA_3	PCR_chimera	8
SAAA_3	ambiguous_deletion	4
SAAA_4	full_length	174
SAAA_4	PCR_chimera	37
SAAA_5	full_length	182
SAAA_5	ambiguous_deletion	13
SAAA_5	PCR_chimera	10
SAAA_6	full_length	283
SAAA_6	PCR_chimera	2
SAAA_7	full_length	210
SAAA_7	PCR_chimera	13
SAAA_7	ambiguous_deletion	2
SAAA_8	full_length	345
SAAA_8	PCR_chimera	28
SAAA_9	full_length	317
SAAA_9	PCR_chimera	3
SAAB_1	PCR_chimera	444
SAAB_1	full_length	338
SAAB_10	full_length	297
SAAB_10	PCR_chimera	71
SAAB_2	full_length	298
SAAB_2	PCR_chimera	87
SAAB_2	ambiguous_deletion	4
SAAB_3	full_length	348
SAAB_3	PCR_chimera	22
SAAB_3	ambiguous_deletion	3
SAAB_4	full_length	201
SAAB_4	PCR_chimera	41
SAAB_4	ambiguous_deletion	1
SAAB_5	full_length	814
SAAB_5	PCR_chimera	53
SAAB_6	full_length	255
SAAB_6	ambiguous_deletion	13
SAAB_6	PCR_chimera	7
SAAB_7	full_length	419
SAAB_7	PCR_chimera	11
SAAB_7	ambiguous_deletion	1
SAAB_8	full_length	357
SAAB_8	ambiguous_deletion	74
SAAB_8	PCR_chimera	18
SAAB_8	PRE-SPACER_mispriming	1
SAAB_9	full_length	225
SAAB_9	PCR_chimera	71
SAAB_9	ambiguous_deletion	21
SAAL_1	full_length	136
SAAL_1	PCR_chimera	113
SAAL_10	full_length	363
SAAL_10	PCR_chimera	3
SAAL_2	full_length	331
SAAL_2	PCR_chimera	135
SAAL_3	full_length	248
SAAL_3	PCR_chimera	64
SAAL_3	ambiguous_deletion	6
SAAL_4	full_length	398
SAAL_4	PCR_chimera	144
SAAL_4	ambiguous_deletion	9
SAAL_5	full_length	223
SAAL_5	PCR_chimera	179
SAAL_5	PRE-SPACER_mispriming	1
SAAL_6	PCR_chimera	505
SAAL_6	full_length	83
SAAL_7	full_length	148
SAAL_7	PCR_chimera	33
SAAL_8	full_length	207
SAAL_8	PCR_chimera	9
SAAL_9	full_length	389
SAAL_9	PCR_chimera	38
SAAS_1	full_length	161
SAAS_1	ambiguous_deletion	3
SAAS_10	full_length	291
SAAS_10	PCR_chimera	113
SAAS_10	ambiguous_deletion	1
SAAS_2	full_length	360
SAAS_2	PCR_chimera	62
SAAS_2	ambiguous_deletion	4
SAAS_3	full_length	307
SAAS_3	PCR_chimera	11
SAAS_4	full_length	383
SAAS_4	PCR_chimera	13
SAAS_4	ambiguous_deletion	2
SAAS_5	full_length	141
SAAS_5	PCR_chimera	131
SAAS_6	full_length	432
SAAS_6	PCR_chimera	28
SAAS_6	ambiguous_deletion	5
SAAS_7	PCR_chimera	607
SAAS_7	full_length	171
SAAS_7	ambiguous_deletion	5
SAAS_8	full_length	223
SAAS_8	ambiguous_deletion	5
SAAS_8	PCR_chimera	4
SAAS_9	PCR_chimera	608
SAAS_9	full_length	127
SAAp_1	full_length	509
SAAp_1	PCR_chimera	22
SAAp_10	full_length	271
SAAp_10	ambiguous_deletion	1
SAAp_2	full_length	189
SAAp_2	PCR_chimera	64
SAAp_2	ambiguous_deletion	2
SAAp_3	full_length	263
SAAp_3	PCR_chimera	56
SAAp_3	ambiguous_deletion	1
SAAp_4	PCR_chimera	318
SAAp_4	full_length	213
SAAp_4	ambiguous_deletion	36
SAAp_5	full_length	197
SAAp_5	PCR_chimera	13
SAAp_6	full_length	297
SAAp_6	PCR_chimera	144
SAAp_7	full_length	170
SAAp_7	PCR_chimera	23
SAAp_7	ambiguous_deletion	1
SAAp_8	full_length	237
SAAp_8	PCR_chimera	5
SAAp_8	ambiguous_deletion	1
SAAp_9	full_length	230
SAAp_9	PCR_chimera	47
SAAp_9	ambiguous_deletion	1
SABA_1	full_length	315
SABA_1	PCR_chimera	49
SABA_1	ambiguous_deletion	32
SABA_1	PRE-SPACER_mispriming	1
SABA_10	full_length	811
SABA_10	PCR_chimera	10
SABA_2	full_length	674
SABA_2	PCR_chimera	71
SABA_2	ambiguous_deletion	31
SABA_2	PRE-SPACER_mispriming	1
SABA_3	full_length	258
SABA_3	PCR_chimera	48
SABA_3	ambiguous_deletion	3
SABA_4	full_length	349
SABA_4	PCR_chimera	2
SABA_5	full_length	741
SABA_5	PCR_chimera	14
SABA_5	ambiguous_deletion	2
SABA_6	full_length	337
SABA_6	PCR_chimera	11
SABA_7	full_length	620
SABA_7	PCR_chimera	118
SABA_7	ambiguous_deletion	1
SABA_8	full_length	603
SABA_8	PCR_chimera	318
SABA_8	ambiguous_deletion	94
SABA_9	full_length	389
SABA_9	PCR_chimera	45
SABB_1	full_length	318
SABB_1	PCR_chimera	20
SABB_10	full_length	448
SABB_10	PCR_chimera	41
SABB_10	ambiguous_deletion	11
SABB_2	full_length	399
SABB_2	PCR_chimera	101
SABB_3	full_length	189
SABB_3	PCR_chimera	58
SABB_3	ambiguous_deletion	4
SABB_4	full_length	578
SABB_4	PCR_chimera	63
SABB_4	ambiguous_deletion	6
SABB_5	full_length	522
SABB_5	ambiguous_deletion	50
SABB_5	PCR_chimera	3
SABB_6	full_length	320
SABB_6	PCR_chimera	8
SABB_6	ambiguous_deletion	1
SABB_7	full_length	519
SABB_7	PCR_chimera	15
SABB_7	ambiguous_deletion	1
SABB_8	full_length	260
SABB_8	PCR_chimera	101
SABB_9	full_length	393
SABB_9	PCR_chimera	76
SABB_9	ambiguous_deletion	4
SABL_1	PCR_chimera	417
SABL_1	full_length	393
SABL_10	full_length	322
SABL_10	PCR_chimera	1
SABL_2	full_length	614
SABL_2	ambiguous_deletion	100
SABL_2	PCR_chimera	29
SABL_3	full_length	323
SABL_3	PCR_chimera	6
SABL_3	ambiguous_deletion	3
SABL_4	full_length	506
SABL_4	PCR_chimera	21
SABL_5	full_length	511
SABL_5	PCR_chimera	15
SABL_6	full_length	387
SABL_6	PCR_chimera	55
SABL_6	ambiguous_deletion	40
SABL_7	full_length	584
SABL_7	PCR_chimera	301
SABL_7	ambiguous_deletion	11
SABL_8	full_length	388
SABL_8	PCR_chimera	61
SABL_8	ambiguous_deletion	32
SABL_9	full_length	453
SABL_9	PCR_chimera	66
SABL_9	ambiguous_deletion	29
SABS_1	full_length	484
SABS_1	ambiguous_deletion	22
SABS_10	full_length	572
SABS_10	PCR_chimera	8
SABS_10	ambiguous_deletion	6
SABS_10	PRE-SPACER_mispriming	1
SABS_2	full_length	306
SABS_2	ambiguous_deletion	3
SABS_3	full_length	353
SABS_3	PCR_chimera	3
SABS_4	full_length	418
SABS_4	PCR_chimera	53
SABS_4	ambiguous_deletion	2
SABS_5	full_length	181
SABS_5	PCR_chimera	7
SABS_5	ambiguous_deletion	5
SABS_6	full_length	399
SABS_6	PCR_chimera	93
SABS_7	full_length	389
SABS_7	ambiguous_deletion	160
SABS_7	PCR_chimera	71
SABS_8	full_length	829
SABS_8	PCR_chimera	108
SABS_8	ambiguous_deletion	2
SABS_9	full_length	504
SABS_9	PCR_chimera	198
SABS_9	ambiguous_deletion	26
SABp_1	full_length	368
SABp_1	PCR_chimera	7
SABp_10	full_length	628
SABp_10	ambiguous_deletion	32
SABp_10	PCR_chimera	2
SABp_10	PRE-SPACER_mispriming	1
SABp_2	full_length	519
SABp_2	PCR_chimera	45
SABp_2	ambiguous_deletion	1
SABp_3	full_length	544
SABp_3	PCR_chimera	10
SABp_3	ambiguous_deletion	1
SABp_4	PCR_chimera	569
SABp_4	full_length	396
SABp_5	full_length	908
SABp_5	PCR_chimera	66
SABp_5	ambiguous_deletion	3
SABp_6	full_length	369
SABp_6	PCR_chimera	193
SABp_6	ambiguous_deletion	2
SABp_7	full_length	418
SABp_7	PCR_chimera	138
SABp_7	PRE-SPACER_mispriming	1
SABp_8	full_length	464
SABp_8	PCR_chimera	54
SABp_8	ambiguous_deletion	7
SABp_9	full_length	228
SABp_9	ambiguous_deletion	10
SABp_9	PCR_chimera	3
SALA_1	full_length	369
SALA_1	PCR_chimera	178
SALA_1	ambiguous_deletion	1
SALA_10	full_length	349
SALA_10	PCR_chimera	21
SALA_10	PRE-SPACER_mispriming	1
SALA_2	full_length	383
SALA_2	PCR_chimera	21
SALA_2	ambiguous_deletion	3
SALA_3	full_length	409
SALA_3	PCR_chimera	88
SALA_4	full_length	583
SALA_4	PCR_chimera	268
SALA_5	full_length	375
SALA_5	PCR_chimera	22
SALA_6	PCR_chimera	460
